kod_2006;namn_2006;kod_2022;namn_2022;overlapp_m2;andel_av_2006;andel_av_2022
14800902;Kärrdalen-Slätta Damm 2;14800903;Centrala Hisingen, Slätta Damm;128625.0;0.1925;0.1208
14800902;Kärrdalen-Slätta Damm 2;14800907;Centrala Hisingen, Tolered Östra;47804.6;0.0715;0.0861
14800902;Kärrdalen-Slätta Damm 2;14800906;Centrala Hisingen, Tolered Södra;29897.0;0.0447;0.0427
14800902;Kärrdalen-Slätta Damm 2;14800901;Centrala Hisingen, Kärrdalen;908.2;0.0014;0.0003
14800902;Kärrdalen-Slätta Damm 2;14800801;Västra Hisingen, Länsmansgården Ö;43.4;0.0001;0.0002
14800902;Kärrdalen-Slätta Damm 2;14800802;Västra Hisingen, Svartedalen Norra;27.7;0.0000;0.0000
14800902;Kärrdalen-Slätta Damm 2;14800819;Västra Hisingen, Länsmansgården N;0.0;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14800901;Centrala Hisingen, Kärrdalen;2929016.3;0.8033;0.9683
14800903;Kärrdalen-Slätta Damm 3;14800903;Centrala Hisingen, Slätta Damm;358779.5;0.0984;0.3370
14800903;Kärrdalen-Slätta Damm 3;14800902;Centrala Hisingen, Tolered Norra;349107.9;0.0957;0.4309
14800903;Kärrdalen-Slätta Damm 3;14801027;Norra Hisingen, Tuve Södra;7022.9;0.0019;0.0028
14800903;Kärrdalen-Slätta Damm 3;14801033;Norra Hisingen, Tången;1881.5;0.0005;0.0002
14800903;Kärrdalen-Slätta Damm 3;14800818;Västra Hisingen, Länsmansgården C;129.5;0.0000;0.0001
14800903;Kärrdalen-Slätta Damm 3;14800836;Västra Hisingen, Björlanda;86.5;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801028;Norra Hisingen, Gunnestorp;47.7;0.0000;0.0001
14800903;Kärrdalen-Slätta Damm 3;14800819;Västra Hisingen, Länsmansgården N;26.2;0.0000;0.0001
14800904;Kärrdalen-Slätta Damm 4;14800903;Centrala Hisingen, Slätta Damm;555611.5;0.8168;0.5219
14800904;Kärrdalen-Slätta Damm 4;14800904;Centrala Hisingen, Bjurslätt Norra;124017.1;0.1823;0.5131
14800904;Kärrdalen-Slätta Damm 4;14800905;Centrala Hisingen, Hildedal;597.0;0.0009;0.0020
14800904;Kärrdalen-Slätta Damm 4;14801027;Norra Hisingen, Tuve Södra;39.7;0.0001;0.0000
14800904;Kärrdalen-Slätta Damm 4;14800902;Centrala Hisingen, Tolered Norra;0.0;0.0000;0.0000
14800905;Kärrdalen-Slätta Damm 5;14800905;Centrala Hisingen, Hildedal;292618.7;0.6299;0.9819
14800905;Kärrdalen-Slätta Damm 5;14800904;Centrala Hisingen, Bjurslätt Norra;117345.8;0.2526;0.4855
14800905;Kärrdalen-Slätta Damm 5;14800916;Centrala Hisingen, Backaplan;43455.3;0.0935;0.0473
14800905;Kärrdalen-Slätta Damm 5;14800903;Centrala Hisingen, Slätta Damm;11049.8;0.0238;0.0104
14800905;Kärrdalen-Slätta Damm 5;14800907;Centrala Hisingen, Tolered Östra;73.9;0.0002;0.0001
14800905;Kärrdalen-Slätta Damm 5;14801027;Norra Hisingen, Tuve Södra;31.5;0.0001;0.0000
14801001;Länsmansgården 1;14800816;Västra Hisingen, Länsmansgården S;278377.2;0.7617;0.8301
14801001;Länsmansgården 1;14800817;Västra Hisingen, Länsmansgården V;84569.5;0.2314;0.5047
14801001;Länsmansgården 1;14800818;Västra Hisingen, Länsmansgården C;2503.5;0.0069;0.0015
14801002;Länsmansgården 2;14800818;Västra Hisingen, Länsmansgården C;1601018.1;0.9415;0.9581
14801002;Länsmansgården 2;14800817;Västra Hisingen, Länsmansgården V;82985.9;0.0488;0.4953
14801002;Länsmansgården 2;14800819;Västra Hisingen, Länsmansgården N;16081.4;0.0095;0.0668
14801002;Länsmansgården 2;14800901;Centrala Hisingen, Kärrdalen;121.2;0.0001;0.0000
14801002;Länsmansgården 2;14800820;Västra Hisingen, Amhult-Arendal;120.9;0.0001;0.0000
14801002;Länsmansgården 2;14800836;Västra Hisingen, Björlanda;108.7;0.0001;0.0000
14801002;Länsmansgården 2;14800816;Västra Hisingen, Länsmansgården S;13.2;0.0000;0.0000
14801003;Länsmansgården 3;14800819;Västra Hisingen, Länsmansgården N;224410.6;0.7637;0.9328
14801003;Länsmansgården 3;14800818;Västra Hisingen, Länsmansgården C;67230.7;0.2288;0.0402
14801003;Länsmansgården 3;14800901;Centrala Hisingen, Kärrdalen;2222.3;0.0076;0.0007
14801101;Nolered-Torslanda 1;14800820;Västra Hisingen, Amhult-Arendal;30642989.5;0.9551;0.9894
14801101;Nolered-Torslanda 1;14800835;Västra Hisingen, Kvisljungeby;752164.4;0.0234;0.1631
14801101;Nolered-Torslanda 1;14800828;Västra Hisingen, Nolered;564658.5;0.0176;0.3694
14801101;Nolered-Torslanda 1;14800836;Västra Hisingen, Björlanda;85218.6;0.0027;0.0038
14801101;Nolered-Torslanda 1;14800827;Västra Hisingen, Gossbydal;21101.0;0.0007;0.0150
14801101;Nolered-Torslanda 1;14800833;Västra Hisingen, Älvegården;13436.6;0.0004;0.0061
14801101;Nolered-Torslanda 1;14800826;Västra Hisingen, Torslanda Röd;4016.3;0.0001;0.0022
14801101;Nolered-Torslanda 1;14800821;Västra Hisingen, Andalen;268.0;0.0000;0.0000
14801101;Nolered-Torslanda 1;14800831;Västra Hisingen, Domarringen m fl;83.1;0.0000;0.0001
14801101;Nolered-Torslanda 1;14800811;Västra Hisingen, Biskopsgården Södra;32.5;0.0000;0.0000
14801101;Nolered-Torslanda 1;14800705;Västra Göteborg, Nya Varvet;31.9;0.0000;0.0000
14801101;Nolered-Torslanda 1;14800701;Västra Göteborg, Långedrag Västra;20.4;0.0000;0.0000
14801101;Nolered-Torslanda 1;14800933;Centrala Hisingen, Färjenäs;0.2;0.0000;0.0000
14801102;Nolered-Torslanda 2;14800826;Västra Hisingen, Torslanda Röd;1560302.2;0.5254;0.8439
14801102;Nolered-Torslanda 2;14800828;Västra Hisingen, Nolered;801447.1;0.2699;0.5243
14801102;Nolered-Torslanda 2;14800829;Västra Hisingen, Torslanda Torg;479897.8;0.1616;0.6972
14801102;Nolered-Torslanda 2;14800825;Västra Hisingen, Tumlehed;36851.6;0.0124;0.0062
14801102;Nolered-Torslanda 2;14800827;Västra Hisingen, Gossbydal;33807.9;0.0114;0.0240
14801102;Nolered-Torslanda 2;14800831;Västra Hisingen, Domarringen m fl;28971.8;0.0098;0.0179
14801102;Nolered-Torslanda 2;14800824;Västra Hisingen, Trånget;28317.8;0.0095;0.0074
14801102;Nolered-Torslanda 2;14800820;Västra Hisingen, Amhult-Arendal;159.2;0.0001;0.0000
14801102;Nolered-Torslanda 2;14800830;Västra Hisingen, Torslanda;0.0;0.0000;0.0000
14801103;Nolered-Torslanda 3;14800825;Västra Hisingen, Tumlehed;4942830.0;0.9269;0.8380
14801103;Nolered-Torslanda 3;14800826;Västra Hisingen, Torslanda Röd;262137.2;0.0492;0.1418
14801103;Nolered-Torslanda 3;14800829;Västra Hisingen, Torslanda Torg;110345.2;0.0207;0.1603
14801103;Nolered-Torslanda 3;14800824;Västra Hisingen, Trånget;16969.9;0.0032;0.0044
14801103;Nolered-Torslanda 3;14800834;Västra Hisingen, Lilleby;225.6;0.0000;0.0000
14801103;Nolered-Torslanda 3;14800830;Västra Hisingen, Torslanda;190.4;0.0000;0.0003
14801104;Nolered-Torslanda 4;14800825;Västra Hisingen, Tumlehed;867587.2;0.4640;0.1471
14801104;Nolered-Torslanda 4;14800830;Västra Hisingen, Torslanda;528530.2;0.2826;0.7939
14801104;Nolered-Torslanda 4;14800832;Västra Hisingen, Änghagen;460198.9;0.2461;0.3803
14801104;Nolered-Torslanda 4;14800829;Västra Hisingen, Torslanda Torg;10181.1;0.0054;0.0148
14801104;Nolered-Torslanda 4;14800831;Västra Hisingen, Domarringen m fl;2232.6;0.0012;0.0014
14801104;Nolered-Torslanda 4;14800826;Västra Hisingen, Torslanda Röd;967.7;0.0005;0.0005
14801104;Nolered-Torslanda 4;14800834;Västra Hisingen, Lilleby;226.0;0.0001;0.0000
14801105;Nolered-Torslanda 5;14800831;Västra Hisingen, Domarringen m fl;1548522.3;0.7510;0.9564
14801105;Nolered-Torslanda 5;14800828;Västra Hisingen, Nolered;162261.4;0.0787;0.1061
14801105;Nolered-Torslanda 5;14800830;Västra Hisingen, Torslanda;136995.4;0.0664;0.2058
14801105;Nolered-Torslanda 5;14800832;Västra Hisingen, Änghagen;96627.2;0.0469;0.0798
14801105;Nolered-Torslanda 5;14800829;Västra Hisingen, Torslanda Torg;87937.2;0.0426;0.1277
14801105;Nolered-Torslanda 5;14800833;Västra Hisingen, Älvegården;29538.6;0.0143;0.0134
14801201;Sannegården 1;14800937;Centrala Hisingen, Sörhallsberget N;264468.6;0.3682;0.9989
14801201;Sannegården 1;14800936;Centrala Hisingen, Sörhallsberget S;246390.3;0.3430;0.8662
14801201;Sannegården 1;14800935;Centrala Hisingen, Eriksberg Östra;129050.5;0.1797;0.4681
14801201;Sannegården 1;14800938;Centrala Hisingen, Sannegården V;77486.9;0.1079;0.9529
14801201;Sannegården 1;14800925;Centrala Hisingen, Rambergsstaden S;733.1;0.0010;0.0008
14801201;Sannegården 1;14800939;Centrala Hisingen, Sannegården Ö;126.3;0.0002;0.0010
14801201;Sannegården 1;14800929;Centrala Hisingen, Lundby Södra;52.1;0.0001;0.0002
14801201;Sannegården 1;14800931;Centrala Hisingen, Bräcke Södra;28.8;0.0000;0.0001
14801201;Sannegården 1;14800932;Centrala Hisingen, Pölsebo-Bratterås;0.5;0.0000;0.0000
14801201;Sannegården 1;14800927;Centrala Hisingen, Lundby Norra;0.1;0.0000;0.0000
14801202;Sannegården 2;14800933;Centrala Hisingen, Färjenäs;451133.0;0.3470;0.9999
14801202;Sannegården 2;14800932;Centrala Hisingen, Pölsebo-Bratterås;276009.3;0.2123;1.0000
14801202;Sannegården 2;14800820;Västra Hisingen, Amhult-Arendal;235842.0;0.1814;0.0076
14801202;Sannegården 2;14800934;Centrala Hisingen, Eriksberg Västra;152441.0;0.1173;0.9998
14801202;Sannegården 2;14800935;Centrala Hisingen, Eriksberg Östra;146608.5;0.1128;0.5318
14801202;Sannegården 2;14800936;Centrala Hisingen, Sörhallsberget S;38008.1;0.0292;0.1336
14801202;Sannegården 2;14800931;Centrala Hisingen, Bräcke Södra;62.0;0.0000;0.0001
14801203;Sannegården 3;14800931;Centrala Hisingen, Bräcke Södra;519873.2;0.9742;0.9998
14801203;Sannegården 3;14800929;Centrala Hisingen, Lundby Södra;13624.2;0.0255;0.0567
14801203;Sannegården 3;14800930;Centrala Hisingen, Bräcke Norra;87.9;0.0002;0.0001
14801203;Sannegården 3;14800820;Västra Hisingen, Amhult-Arendal;24.4;0.0000;0.0000
14801203;Sannegården 3;14800811;Västra Hisingen, Biskopsgården Södra;11.8;0.0000;0.0000
14801203;Sannegården 3;14800932;Centrala Hisingen, Pölsebo-Bratterås;1.6;0.0000;0.0000
14801204;Sannegården 4;14800930;Centrala Hisingen, Bräcke Norra;704830.3;0.9351;0.9996
14801204;Sannegården 4;14800928;Centrala Hisingen, Kyrkbyn Södra;46064.2;0.0611;0.2781
14801204;Sannegården 4;14800929;Centrala Hisingen, Lundby Södra;2711.6;0.0036;0.0113
14801204;Sannegården 4;14800811;Västra Hisingen, Biskopsgården Södra;43.0;0.0001;0.0000
14801204;Sannegården 4;14800809;Västra Hisingen, Vårväderstorget;41.1;0.0001;0.0003
14801204;Sannegården 4;14800807;Västra Hisingen, Jättesten;33.4;0.0000;0.0001
14801204;Sannegården 4;14800926;Centrala Hisingen, Kyrkbyn Norra;18.1;0.0000;0.0001
14801204;Sannegården 4;14800931;Centrala Hisingen, Bräcke Södra;14.1;0.0000;0.0000
14801204;Sannegården 4;14800808;Västra Hisingen, Treröset;0.0;0.0000;0.0000
14801205;Sannegården 5;14800926;Centrala Hisingen, Kyrkbyn Norra;194638.5;0.7202;0.5709
14801205;Sannegården 5;14800928;Centrala Hisingen, Kyrkbyn Södra;75335.8;0.2788;0.4548
14801205;Sannegården 5;14800930;Centrala Hisingen, Bräcke Norra;185.9;0.0007;0.0003
14801205;Sannegården 5;14800807;Västra Hisingen, Jättesten;49.5;0.0002;0.0001
14801205;Sannegården 5;14800927;Centrala Hisingen, Lundby Norra;27.6;0.0001;0.0001
14801205;Sannegården 5;14800806;Västra Hisingen, Kärrmossen;2.0;0.0000;0.0000
14801206;Sannegården 6;14800927;Centrala Hisingen, Lundby Norra;252093.8;0.6324;0.9988
14801206;Sannegården 6;14800926;Centrala Hisingen, Kyrkbyn Norra;146018.7;0.3663;0.4283
14801206;Sannegården 6;14800937;Centrala Hisingen, Sörhallsberget N;264.5;0.0007;0.0010
14801206;Sannegården 6;14800925;Centrala Hisingen, Rambergsstaden S;186.4;0.0005;0.0002
14801206;Sannegården 6;14800806;Västra Hisingen, Kärrmossen;55.4;0.0001;0.0001
14801206;Sannegården 6;14800928;Centrala Hisingen, Kyrkbyn Södra;24.8;0.0001;0.0001
14801207;Sannegården 7;14800929;Centrala Hisingen, Lundby Södra;223792.7;0.8349;0.9318
14801207;Sannegården 7;14800928;Centrala Hisingen, Kyrkbyn Södra;44210.1;0.1649;0.2669
14801207;Sannegården 7;14800927;Centrala Hisingen, Lundby Norra;21.5;0.0001;0.0001
14801207;Sannegården 7;14800930;Centrala Hisingen, Bräcke Norra;15.0;0.0001;0.0000
14801207;Sannegården 7;14800931;Centrala Hisingen, Bräcke Södra;12.2;0.0000;0.0000
14801301;Skälltorp-Skogome 1;14801010;Norra Hisingen, Bäckebol Norra;3737004.1;0.9856;0.9830
14801301;Skälltorp-Skogome 1;14801011;Norra Hisingen, Backadalen;53989.3;0.0142;0.0634
14801301;Skälltorp-Skogome 1;14801007;Norra Hisingen, Kärra Västra;342.2;0.0001;0.0001
14801301;Skälltorp-Skogome 1;14801008;Norra Hisingen, Skogome;81.5;0.0000;0.0000
14801301;Skälltorp-Skogome 1;14801009;Norra Hisingen, Åketorp;58.2;0.0000;0.0001
14801301;Skälltorp-Skogome 1;14801012;Norra Hisingen, Bäckebol Södra;55.8;0.0000;0.0006
14801301;Skälltorp-Skogome 1;14800118;Nordöstra Göteborg, Agnesberg;4.9;0.0000;0.0000
14801302;Skälltorp-Skogome 2;14801011;Norra Hisingen, Backadalen;780944.6;0.8156;0.9167
14801302;Skälltorp-Skogome 2;14801020;Norra Hisingen, Backa Norra;71657.9;0.0748;0.0863
14801302;Skälltorp-Skogome 2;14801010;Norra Hisingen, Bäckebol Norra;64331.8;0.0672;0.0169
14801302;Skälltorp-Skogome 2;14801012;Norra Hisingen, Bäckebol Södra;40563.8;0.0424;0.4016
14801302;Skälltorp-Skogome 2;14801013;Norra Hisingen, Skälltorp;10.7;0.0000;0.0000
14801302;Skälltorp-Skogome 2;14801009;Norra Hisingen, Åketorp;0.0;0.0000;0.0000
14801303;Skälltorp-Skogome 3;14801020;Norra Hisingen, Backa Norra;109628.3;0.4846;0.1321
14801303;Skälltorp-Skogome 3;14801012;Norra Hisingen, Bäckebol Södra;60387.1;0.2669;0.5979
14801303;Skälltorp-Skogome 3;14801014;Norra Hisingen, Selma Lagerlöfs Torg;39484.1;0.1745;0.0559
14801303;Skälltorp-Skogome 3;14801011;Norra Hisingen, Backadalen;16693.9;0.0738;0.0196
14801303;Skälltorp-Skogome 3;14801013;Norra Hisingen, Skälltorp;22.8;0.0001;0.0001
14801304;Skälltorp-Skogome 4;14801014;Norra Hisingen, Selma Lagerlöfs Torg;404607.5;0.6442;0.5725
14801304;Skälltorp-Skogome 4;14801013;Norra Hisingen, Skälltorp;221665.3;0.3529;0.9998
14801304;Skälltorp-Skogome 4;14801015;Norra Hisingen, Sankt Jörgen;1733.4;0.0028;0.0021
14801304;Skälltorp-Skogome 4;14801009;Norra Hisingen, Åketorp;66.6;0.0001;0.0001
14801304;Skälltorp-Skogome 4;14801010;Norra Hisingen, Bäckebol Norra;3.7;0.0000;0.0000
14801304;Skälltorp-Skogome 4;14801016;Norra Hisingen, Backa Röd;1.0;0.0000;0.0000
14801305;Skälltorp-Skogome 5;14801009;Norra Hisingen, Åketorp;871002.1;0.7792;0.9999
14801305;Skälltorp-Skogome 5;14801014;Norra Hisingen, Selma Lagerlöfs Torg;245629.8;0.2197;0.3475
14801305;Skälltorp-Skogome 5;14801008;Norra Hisingen, Skogome;1204.0;0.0011;0.0003
14801305;Skälltorp-Skogome 5;14801010;Norra Hisingen, Bäckebol Norra;40.7;0.0000;0.0000
14801306;Skälltorp-Skogome 6;14801008;Norra Hisingen, Skogome;4043789.1;0.8367;0.9997
14801306;Skälltorp-Skogome 6;14801015;Norra Hisingen, Sankt Jörgen;771698.2;0.1597;0.9178
14801306;Skälltorp-Skogome 6;14801014;Norra Hisingen, Selma Lagerlöfs Torg;16620.4;0.0034;0.0235
14801306;Skälltorp-Skogome 6;14801034;Norra Hisingen, Säve;356.8;0.0001;0.0000
14801306;Skälltorp-Skogome 6;14801033;Norra Hisingen, Tången;123.9;0.0000;0.0000
14801306;Skälltorp-Skogome 6;14801027;Norra Hisingen, Tuve Södra;64.2;0.0000;0.0000
14801306;Skälltorp-Skogome 6;14801010;Norra Hisingen, Bäckebol Norra;31.6;0.0000;0.0000
14801306;Skälltorp-Skogome 6;14801026;Norra Hisingen, Aröd;21.3;0.0000;0.0000
14801306;Skälltorp-Skogome 6;14801016;Norra Hisingen, Backa Röd;16.4;0.0000;0.0000
14801306;Skälltorp-Skogome 6;14801007;Norra Hisingen, Kärra Västra;12.9;0.0000;0.0000
14801306;Skälltorp-Skogome 6;14801009;Norra Hisingen, Åketorp;2.9;0.0000;0.0000
14801401;Tuve-Säve 1;14801027;Norra Hisingen, Tuve Södra;2478222.2;0.7223;0.9739
14801401;Tuve-Säve 1;14801030;Norra Hisingen, Glöstorp;428729.2;0.1249;0.9980
14801401;Tuve-Säve 1;14801033;Norra Hisingen, Tången;320899.4;0.0935;0.0410
14801401;Tuve-Säve 1;14801031;Norra Hisingen, Tuve Norra;171199.3;0.0499;0.4975
14801401;Tuve-Säve 1;14800916;Centrala Hisingen, Backaplan;16560.9;0.0048;0.0180
14801401;Tuve-Säve 1;14800903;Centrala Hisingen, Slätta Damm;10514.1;0.0031;0.0099
14801401;Tuve-Säve 1;14800905;Centrala Hisingen, Hildedal;4753.1;0.0014;0.0159
14801401;Tuve-Säve 1;14801026;Norra Hisingen, Aröd;226.4;0.0001;0.0002
14801401;Tuve-Säve 1;14801015;Norra Hisingen, Sankt Jörgen;79.0;0.0000;0.0001
14801401;Tuve-Säve 1;14801028;Norra Hisingen, Gunnestorp;38.6;0.0000;0.0000
14801401;Tuve-Säve 1;14801029;Norra Hisingen, Arvesgärde m fl;9.0;0.0000;0.0000
14801401;Tuve-Säve 1;14800901;Centrala Hisingen, Kärrdalen;0.0;0.0000;0.0000
14801402;Tuve-Säve 2;14801028;Norra Hisingen, Gunnestorp;441955.8;0.9127;0.4939
14801402;Tuve-Säve 2;14801027;Norra Hisingen, Tuve Södra;40837.5;0.0843;0.0160
14801402;Tuve-Säve 2;14801029;Norra Hisingen, Arvesgärde m fl;1422.3;0.0029;0.0055
14801402;Tuve-Säve 2;14801030;Norra Hisingen, Glöstorp;32.0;0.0001;0.0001
14801402;Tuve-Säve 2;14800901;Centrala Hisingen, Kärrdalen;0.8;0.0000;0.0000
14801403;Tuve-Säve 3;14801029;Norra Hisingen, Arvesgärde m fl;181219.2;0.8383;0.7020
14801403;Tuve-Säve 3;14801027;Norra Hisingen, Tuve Södra;18045.4;0.0835;0.0071
14801403;Tuve-Säve 3;14801032;Norra Hisingen, Norumshöjd;14556.8;0.0673;0.0884
14801403;Tuve-Säve 3;14801028;Norra Hisingen, Gunnestorp;1344.3;0.0062;0.0015
14801403;Tuve-Säve 3;14801030;Norra Hisingen, Glöstorp;818.2;0.0038;0.0019
14801403;Tuve-Säve 3;14801031;Norra Hisingen, Tuve Norra;178.6;0.0008;0.0005
14801403;Tuve-Säve 3;14801033;Norra Hisingen, Tången;0.0;0.0000;0.0000
14801404;Tuve-Säve 4;14801032;Norra Hisingen, Norumshöjd;150143.1;0.6148;0.9116
14801404;Tuve-Säve 4;14801031;Norra Hisingen, Tuve Norra;93952.9;0.3847;0.2730
14801404;Tuve-Säve 4;14801033;Norra Hisingen, Tången;78.5;0.0003;0.0000
14801404;Tuve-Säve 4;14801029;Norra Hisingen, Arvesgärde m fl;47.5;0.0002;0.0002
14801405;Tuve-Säve 5;14801033;Norra Hisingen, Tången;1177650.9;0.9373;0.1503
14801405;Tuve-Säve 5;14801031;Norra Hisingen, Tuve Norra;78759.7;0.0627;0.2289
14801405;Tuve-Säve 5;14801034;Norra Hisingen, Säve;68.8;0.0001;0.0000
14801406;Tuve-Säve 6;14801034;Norra Hisingen, Säve;27371253.2;0.6450;1.0000
14801406;Tuve-Säve 6;14801001;Norra Hisingen, Rödbo;8071687.5;0.1902;0.2797
14801406;Tuve-Säve 6;14801033;Norra Hisingen, Tången;6332510.9;0.1492;0.8083
14801406;Tuve-Säve 6;14801028;Norra Hisingen, Gunnestorp;451407.0;0.0106;0.5045
14801406;Tuve-Säve 6;14800901;Centrala Hisingen, Kärrdalen;92531.8;0.0022;0.0306
14801406;Tuve-Säve 6;14801029;Norra Hisingen, Arvesgärde m fl;75464.6;0.0018;0.2923
14801406;Tuve-Säve 6;14800836;Västra Hisingen, Björlanda;640.2;0.0000;0.0000
14801406;Tuve-Säve 6;14801007;Norra Hisingen, Kärra Västra;64.4;0.0000;0.0000
14801406;Tuve-Säve 6;14801003;Norra Hisingen, Gerrebacka-Ingebäck;32.0;0.0000;0.0000
14801406;Tuve-Säve 6;14800837;Västra Hisingen, Nolvik;10.6;0.0000;0.0000
14802501;Bagaregården-Redbergslid 1;14800344;Östra Centrum, Ånäs;181067.7;0.7592;0.8525
14802501;Bagaregården-Redbergslid 1;14800345;Östra Centrum, Strömmensberg Västra;57228.3;0.2400;0.5088
14802501;Bagaregården-Redbergslid 1;14800343;Östra Centrum, Redbergslid;112.4;0.0005;0.0012
14802501;Bagaregården-Redbergslid 1;14800301;Östra Centrum, Fräntorp;59.9;0.0003;0.0000
14802501;Bagaregården-Redbergslid 1;14800346;Östra Centrum, Strömmensberg Östra;23.3;0.0001;0.0001
14802502;Bagaregården-Redbergslid 2;14800346;Östra Centrum, Strömmensberg Östra;178665.8;0.7628;0.9994
14802502;Bagaregården-Redbergslid 2;14800345;Östra Centrum, Strömmensberg Västra;54824.0;0.2341;0.4875
14802502;Bagaregården-Redbergslid 2;14800342;Östra Centrum, Bagaregården;569.4;0.0024;0.0053
14802502;Bagaregården-Redbergslid 2;14800330;Östra Centrum, Härlanda;92.7;0.0004;0.0002
14802502;Bagaregården-Redbergslid 2;14800344;Östra Centrum, Ånäs;41.1;0.0002;0.0002
14802502;Bagaregården-Redbergslid 2;14800303;Östra Centrum, Munkebäck Norra;19.8;0.0001;0.0001
14802502;Bagaregården-Redbergslid 2;14800304;Östra Centrum, Munkebäck Södra;0.2;0.0000;0.0000
14802503;Bagaregården-Redbergslid 3;14800342;Östra Centrum, Bagaregården;97139.6;0.8463;0.8966
14802503;Bagaregården-Redbergslid 3;14800344;Östra Centrum, Ånäs;17211.6;0.1499;0.0810
14802503;Bagaregården-Redbergslid 3;14800345;Östra Centrum, Strömmensberg Västra;413.9;0.0036;0.0037
14802503;Bagaregården-Redbergslid 3;14800339;Östra Centrum, Redbergsplatsen;12.1;0.0001;0.0002
14802503;Bagaregården-Redbergslid 3;14800341;Östra Centrum, Redberget;7.1;0.0001;0.0001
14802503;Bagaregården-Redbergslid 3;14800343;Östra Centrum, Redbergslid;0.5;0.0000;0.0000
14802504;Bagaregården-Redbergslid 4;14800343;Östra Centrum, Redbergslid;87818.8;0.7825;0.9109
14802504;Bagaregården-Redbergslid 4;14800344;Östra Centrum, Ånäs;13787.3;0.1229;0.0649
14802504;Bagaregården-Redbergslid 4;14800342;Östra Centrum, Bagaregården;10554.9;0.0941;0.0974
14802504;Bagaregården-Redbergslid 4;14800341;Östra Centrum, Redberget;22.9;0.0002;0.0002
14802504;Bagaregården-Redbergslid 4;14800340;Östra Centrum, Olskroken;22.2;0.0002;0.0000
14802504;Bagaregården-Redbergslid 4;14800301;Östra Centrum, Fräntorp;17.4;0.0002;0.0000
14802601;Bergsjön 1;14800202;Östra Göteborg, Gärdsmosse;1312418.7;0.9646;0.9930
14802601;Bergsjön 1;14800206;Östra Göteborg, Siriusgatan Östra;47215.3;0.0347;0.4374
14802601;Bergsjön 1;14800230;Östra Göteborg, Kortedala Östra;614.0;0.0005;0.0010
14802601;Bergsjön 1;14800105;Nordöstra Göteborg, Linnarhult;98.6;0.0001;0.0000
14802601;Bergsjön 1;14800108;Nordöstra Göteborg, Eriksbo Östra;79.5;0.0001;0.0001
14802601;Bergsjön 1;14800231;Östra Göteborg, Månadsgatorna m fl;47.5;0.0000;0.0001
14802601;Bergsjön 1;14800201;Östra Göteborg, Rymdtorget;45.8;0.0000;0.0000
14802601;Bergsjön 1;14800205;Östra Göteborg, Bergsjön Norra;42.1;0.0000;0.0002
14802601;Bergsjön 1;14800208;Östra Göteborg, Gärdsås;39.8;0.0000;0.0001
14802601;Bergsjön 1;14800207;Östra Göteborg, Siriusgatan Västra;0.0;0.0000;0.0000
14802602;Bergsjön 2;14800207;Östra Göteborg, Siriusgatan Västra;102479.7;0.6258;0.9997
14802602;Bergsjön 2;14800206;Östra Göteborg, Siriusgatan Östra;60361.5;0.3686;0.5592
14802602;Bergsjön 2;14800208;Östra Göteborg, Gärdsås;844.8;0.0052;0.0015
14802602;Bergsjön 2;14800202;Östra Göteborg, Gärdsmosse;67.7;0.0004;0.0001
14802603;Bergsjön 3;14800205;Östra Göteborg, Bergsjön Norra;199125.9;0.9964;0.9994
14802603;Bergsjön 3;14800208;Östra Göteborg, Gärdsås;616.1;0.0031;0.0011
14802603;Bergsjön 3;14800202;Östra Göteborg, Gärdsmosse;82.6;0.0004;0.0001
14802603;Bergsjön 3;14800209;Östra Göteborg, Bergsjön Södra;11.2;0.0001;0.0000
14802603;Bergsjön 3;14800204;Östra Göteborg, Bergsjön Östra;10.5;0.0001;0.0000
14802603;Bergsjön 3;14800206;Östra Göteborg, Siriusgatan Östra;8.7;0.0000;0.0001
14802604;Bergsjön 4;14800208;Östra Göteborg, Gärdsås;542944.6;0.9991;0.9955
14802604;Bergsjön 4;14800206;Östra Göteborg, Siriusgatan Östra;361.8;0.0007;0.0034
14802604;Bergsjön 4;14800230;Östra Göteborg, Kortedala Östra;43.8;0.0001;0.0001
14802604;Bergsjön 4;14800205;Östra Göteborg, Bergsjön Norra;35.2;0.0001;0.0002
14802604;Bergsjön 4;14800207;Östra Göteborg, Siriusgatan Västra;34.6;0.0001;0.0003
14802604;Bergsjön 4;14800209;Östra Göteborg, Bergsjön Södra;21.4;0.0000;0.0000
14802604;Bergsjön 4;14800202;Östra Göteborg, Gärdsmosse;8.7;0.0000;0.0000
14802605;Bergsjön 5;14800204;Östra Göteborg, Bergsjön Östra;210120.0;0.6120;0.9137
14802605;Bergsjön 5;14800203;Östra Göteborg, Tellusgatan m fl;129749.8;0.3779;0.8982
14802605;Bergsjön 5;14800201;Östra Göteborg, Rymdtorget;3297.2;0.0096;0.0023
14802605;Bergsjön 5;14800202;Östra Göteborg, Gärdsmosse;110.7;0.0003;0.0001
14802605;Bergsjön 5;14800205;Östra Göteborg, Bergsjön Norra;40.1;0.0001;0.0002
14802606;Bergsjön 6;14800209;Östra Göteborg, Bergsjön Södra;1373224.4;0.9261;0.9972
